shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_cate_case,product_unique_id,product_name,product_checkbox_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1117175,데쥬SET-가디건,OUTER,여성 의류,탑,니트,13000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1117175_22.jpg","캐주얼,어반/모던,심플/베이직",총장 56cm/ 어깨 40cm/ 가슴 43cm/ 소매 28cm,아크릴100,없음,좋음,없음,베이직,"IVORY,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1116900,와플SET-가디건,OUTER,여성 의류,탑,니트,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_23.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_24.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_25.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_26.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116900_27.jpg","캐주얼,어반/모던,심플/베이직",총장 53cm/ 어깨 36cm/ 가슴 50cm/ 소매 64cm,아크릴100,없음,좋음,없음,베이직,"BLACK,IVORY,PINK,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1116313,웬디가디건,OUTER,여성 의류,탑,니트,13000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_23.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_24.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_25.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_26.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1116313_27.jpg","캐주얼,어반/모던,심플/베이직",총장 56cm/ 어깨 40cm/ 가슴 47cm/ 소매 62cm,아크릴100,없음,좋음,없음,베이직,"BLACK,IVORY,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1114414,블라썸더블Y,OUTER,여성 의류,탑,니트,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114414_20.jpg","캐주얼,어반/모던,심플/베이직",총장 55cm/ 어깨 42cm/ 가슴 42cm/ 소매 59cm,아크릴75 폴리15 나일론10,없음,좋음,없음,베이직,"BLACK,IVORY,PINK,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1114106,에고골지가디건,OUTER,여성 의류,탑,니트,14000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114106_21.jpg","캐주얼,어반/모던,심플/베이직",총장 58cm/ 어깨 38cm/ 가슴 43cm/ 소매 56cm,아크릴75 폴리15 나일론10,없음,좋음,없음,루즈핏,"BLACK,IVORY,PINK,SKYBLUE,YELLOW",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1112090,모크가디건,OUTER,여성 의류,탑,니트,16000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1112090_20.jpg","캐주얼,어반/모던,심플/베이직",총장 53cm/ 어깨 40cm/ 가슴 46cm/ 소매 58cm,아크릴75 폴리15 나일론10,없음,좋음,없음,베이직,"BLACK,IVORY,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1111354,물결꽈배기Y,OUTER,여성 의류,탑,니트,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1111354_16.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 어깨 43cm/ 가슴 58cm/ 소매 66cm,나일론45 아크릴30 울25,없음,좋음,없음,베이직,"BEIGE,BLUE-1,PINK,YELLOW",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1108797,뉴진스조끼,OUTER,여성 의류,탑,니트,14000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1108797_20.jpg","캐주얼,어반/모던,심플/베이직",총장 54cm/ 어깨 33cm/ 가슴 46cm,아크릴75 폴리15 나일론10,없음,좋음,없음,베이직,"BEIGE,BLACK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1105395,맥퀸가디건,OUTER,여성 의류,탑,니트,18000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105395_19.jpg","캐주얼,어반/모던,심플/베이직",총장 50cm/ 어깨 39cm/ 가슴 47cm/ 소매 61cm,아크릴75 폴리15 나일론10,없음,좋음,없음,베이직,"BEIGE,BLACK",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
보따리,동대문,디오트,DOT-1-J-18,TEL : 02-2117-8625 (HP : 010-3654-3704),0,1105264,체스조끼,OUTER,여성 의류,탑,니트,14000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1105264_20.jpg","캐주얼,어반/모던,심플/베이직",총장 54cm/ 어깨 35cm/ 가슴 50cm,아크릴75 폴리15 나일론10,없음,좋음,없음,베이직,"BEIGE,BLACK,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=D1J1800328
