shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_cate_case,product_unique_id,product_name,product_checkbox_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1103353,주카가디건,OUTER,여성 의류,아우터,가디건,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1103353_19.jpg",캐주얼,총장 63cm/ 가슴 53cm/ 어깨소매 63cm,면60 폴리40,없음,좋음,없음,베이직,"CHINESEINK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1118129,산드로스마일,TOP & TEE,여성 의류,기타,,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118129_7.jpg","캐주얼,어반/모던,심플/베이직",총장 68cm/ 어깨 47cm/ 가슴 50cm/ 소매 19cm,면100,없음,좋음,없음,루즈핏,IVORY,http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1118063,동키악어반팔,TOP & TEE,여성 의류,탑,티/탑,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118063_9.jpg","캐주얼,어반/모던,심플/베이직",총장 65cm/ 어깨 41cm/ 가슴 49cm/ 소매 20cm,면100,없음,좋음,없음,베이직,"IVORY,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1118062,마인파리,TOP & TEE,여성 의류,기타,,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1118062_10.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 어깨 45cm/ 가슴 51cm/ 소매 20cm,면100,없음,좋음,없음,베이직,"IVORY,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117879,가니바벨반팔,TOP & TEE,여성 의류,탑,티/탑,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117879_10.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 어깨 39cm/ 가슴 50cm/ 소매 22cm,면100,없음,좋음,없음,베이직,"MINT,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117737,반넥피그반팔,TOP & TEE,여성 의류,탑,티/탑,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117737_10.jpg","캐주얼,어반/모던,심플/베이직",총장 66cm/ 어깨 44cm/ 가슴 52cm/ 소매 20.5cm,면100,없음,좋음,없음,베이직,"CHINESEINK,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117736,와일드동키반팔MTM,TOP & TEE,여성 의류,탑,티/탑,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117736_9.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 가슴 53cm/ 어깨+소매 39cm,면100,없음,좋음,없음,베이직,"CREAM,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117240,타임동그라미반팔,TOP & TEE,여성 의류,탑,티/탑,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117240_9.jpg","캐주얼,어반/모던,심플/베이직",총장 65cm/ 어깨 40cm/ 가슴 52cm/ 소매 22cm,면100,없음,없음,없음,베이직,"IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117204,리던클래식반팔,TOP & TEE,여성 의류,탑,티/탑,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117204_9.jpg","캐주얼,어반/모던,심플/베이직",총장 66cm/ 어깨 41cm/ 가슴 50cm/ 소매 16cm,면100,없음,좋음,없음,베이직,"IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
미코앤코,동대문,청평화,CPH-B1-나-24,TEL : 02-2232-6143 (HP : 010-2543-6143),92,1117203,동키요세미티,TOP & TEE,여성 의류,탑,티/탑,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image1/1117203_10.jpg","캐주얼,어반/모던,심플/베이직",총장 64cm/ 어깨 45cm/ 가슴 50cm/ 소매 22cm,면100,없음,좋음,없음,베이직,"MINT,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
